Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2022-04-22 10:30:00-04:00,432.92999267578125,434.1000061035156,431.92999267578125,432.7121887207031,11629215,0.0,0.0,0.0
2022-04-22 11:30:00-04:00,432.70001220703125,432.989990234375,429.8699951171875,430.901611328125,11387045,0.0,0.0,0.0
2022-04-22 12:30:00-04:00,430.885009765625,431.8900146484375,429.5304870605469,430.0721130371094,7787402,0.0,0.0,0.0
2022-04-22 13:30:00-04:00,430.07000732421875,430.20001220703125,428.32000732421875,428.9049987792969,10352457,0.0,0.0,0.0
2022-04-22 14:30:00-04:00,428.8900146484375,429.4100036621094,426.71099853515625,428.55999755859375,15919747,0.0,0.0,0.0
2022-04-22 15:30:00-04:00,428.5400085449219,430.4100036621094,425.44000244140625,426.07000732421875,28473503,0.0,0.0,0.0
2022-04-25 09:30:00-04:00,423.6700134277344,423.8699951171875,419.989990234375,422.6400146484375,25028248,0.0,0.0,0.0
2022-04-25 10:30:00-04:00,422.659912109375,424.3999938964844,419.9599914550781,420.739990234375,15017108,0.0,0.0,0.0
2022-04-25 11:30:00-04:00,420.7799987792969,422.6820983886719,418.8399963378906,421.67999267578125,14012289,0.0,0.0,0.0
2022-04-25 12:30:00-04:00,421.7099914550781,423.7900085449219,420.9800109863281,422.9949951171875,10169232,0.0,0.0,0.0
2022-04-25 13:30:00-04:00,423.0299987792969,425.6199951171875,421.75,425.5599060058594,11385470,0.0,0.0,0.0
2022-04-25 14:30:00-04:00,425.5400085449219,427.4200134277344,423.8399963378906,427.2049865722656,16957845,0.0,0.0,0.0
2022-04-25 15:30:00-04:00,427.17999267578125,428.69000244140625,426.8399963378906,428.5,16919575,0.0,0.0,0.0
2022-04-26 09:30:00-04:00,425.8299865722656,426.0299987792969,421.42999267578125,422.4632873535156,18793284,0.0,0.0,0.0
2022-04-26 10:30:00-04:00,422.4800109863281,422.5799865722656,420.1700134277344,420.84161376953125,12525531,0.0,0.0,0.0
2022-04-26 11:30:00-04:00,420.8299865722656,422.2699890136719,419.4100036621094,421.989990234375,10650438,0.0,0.0,0.0
2022-04-26 12:30:00-04:00,421.989990234375,422.30999755859375,419.0,419.19000244140625,8270260,0.0,0.0,0.0
2022-04-26 13:30:00-04:00,419.1199951171875,420.95001220703125,418.739990234375,420.5799865722656,9805038,0.0,0.0,0.0
2022-04-26 14:30:00-04:00,420.5400085449219,421.2200012207031,417.6099853515625,417.9599914550781,12447675,0.0,0.0,0.0
2022-04-26 15:30:00-04:00,417.9599914550781,418.45001220703125,416.07000732421875,416.1199951171875,19974389,0.0,0.0,0.0
2022-04-27 09:30:00-04:00,417.239990234375,422.0199890136719,415.80999755859375,415.9259948730469,27300679,0.0,0.0,0.0
2022-04-27 10:30:00-04:00,415.94000244140625,420.0299072265625,415.010009765625,419.79998779296875,16861509,0.0,0.0,0.0
2022-04-27 11:30:00-04:00,419.82000732421875,422.239990234375,418.7300109863281,422.1099853515625,11861365,0.0,0.0,0.0
2022-04-27 12:30:00-04:00,422.1300048828125,422.9200134277344,419.6499938964844,421.5299987792969,13320257,0.0,0.0,0.0
2022-04-27 13:30:00-04:00,421.5299987792969,422.1499938964844,420.2099914550781,420.3699951171875,6675449,0.0,0.0,0.0
2022-04-27 14:30:00-04:00,420.3699951171875,421.55999755859375,417.239990234375,418.2699890136719,14029852,0.0,0.0,0.0
2022-04-27 15:30:00-04:00,418.260009765625,418.7900085449219,416.5299987792969,417.25,17466924,0.0,0.0,0.0
2022-04-28 09:30:00-04:00,422.2900085449219,423.0799865722656,418.4100036621094,418.4800109863281,19293945,0.0,0.0,0.0
2022-04-28 10:30:00-04:00,418.45001220703125,421.29998779296875,417.6000061035156,420.739990234375,11645835,0.0,0.0,0.0
2022-04-28 11:30:00-04:00,420.7900085449219,423.2200012207031,419.4700012207031,423.2099914550781,7993265,0.0,0.0,0.0
2022-04-28 12:30:00-04:00,423.21209716796875,427.29998779296875,423.0899963378906,426.860107421875,13528086,0.0,0.0,0.0
2022-04-28 13:30:00-04:00,426.8699951171875,427.67999267578125,426.32000732421875,427.5350036621094,10683388,0.0,0.0,0.0
2022-04-28 14:30:00-04:00,427.54998779296875,429.6400146484375,427.1300048828125,428.7699890136719,13370862,0.0,0.0,0.0
2022-04-28 15:30:00-04:00,428.7799987792969,428.8699951171875,426.3699951171875,427.7900085449219,20265028,0.0,0.0,0.0
2022-04-29 09:30:00-04:00,423.5899963378906,425.8699951171875,420.9757995605469,421.17999267578125,18173313,0.0,0.0,0.0
2022-04-29 10:30:00-04:00,421.19000244140625,421.4100036621094,419.6000061035156,420.94000244140625,13716766,0.0,0.0,0.0
2022-04-29 11:30:00-04:00,420.9100036621094,422.1300048828125,418.67999267578125,418.8299865722656,11039513,0.0,0.0,0.0
2022-04-29 12:30:00-04:00,418.6719970703125,419.44000244140625,417.2099914550781,418.6449890136719,10704129,0.0,0.0,0.0
2022-04-29 13:30:00-04:00,418.6300048828125,419.7799987792969,416.5199890136719,416.7449951171875,11717157,0.0,0.0,0.0
2022-04-29 14:30:00-04:00,416.7099914550781,417.0400085449219,413.8999938964844,414.07000732421875,17334768,0.0,0.0,0.0
2022-04-29 15:30:00-04:00,414.0675048828125,415.1499938964844,411.2099914550781,412.0199890136719,35845635,0.0,0.0,0.0
2022-05-02 09:30:00-04:00,412.8299865722656,414.9512939453125,409.25,414.4599914550781,27668446,0.0,0.0,0.0
2022-05-02 10:30:00-04:00,414.44000244140625,415.9200134277344,410.0,410.57000732421875,19369223,0.0,0.0,0.0
2022-05-02 11:30:00-04:00,410.5799865722656,412.55999755859375,409.7699890136719,411.510009765625,15946335,0.0,0.0,0.0
2022-05-02 12:30:00-04:00,411.5,412.2699890136719,408.0299987792969,408.6700134277344,13279366,0.0,0.0,0.0
2022-05-02 13:30:00-04:00,408.6600036621094,409.3399963378906,405.75,406.2850036621094,18537499,0.0,0.0,0.0
2022-05-02 14:30:00-04:00,406.2699890136719,412.5400085449219,405.0199890136719,411.9100036621094,27672448,0.0,0.0,0.0
2022-05-02 15:30:00-04:00,411.9100036621094,414.6600036621094,411.54998779296875,414.489990234375,26363580,0.0,0.0,0.0
2022-05-03 09:30:00-04:00,415.010009765625,416.2699890136719,413.3599853515625,415.7300109863281,23883896,0.0,0.0,0.0
2022-05-03 10:30:00-04:00,415.7200012207031,418.55999755859375,413.8999938964844,417.95001220703125,14498664,0.0,0.0,0.0
2022-05-03 11:30:00-04:00,417.9599914550781,418.92999267578125,415.9525146484375,416.6499938964844,10489929,0.0,0.0,0.0
2022-05-03 12:30:00-04:00,416.6300048828125,418.7099914550781,416.010009765625,417.6700134277344,7593707,0.0,0.0,0.0
2022-05-03 13:30:00-04:00,417.67999267578125,418.6300048828125,414.8699951171875,414.989990234375,8785866,0.0,0.0,0.0
2022-05-03 14:30:00-04:00,415.0,417.9800109863281,414.114990234375,416.6499938964844,12941776,0.0,0.0,0.0
2022-05-03 15:30:00-04:00,416.6499938964844,417.3399963378906,414.7900085449219,416.4100036621094,13615906,0.0,0.0,0.0
2022-05-04 09:30:00-04:00,417.0799865722656,417.4200134277344,414.45001220703125,415.3299865722656,15037272,0.0,0.0,0.0
2022-05-04 10:30:00-04:00,415.3299865722656,415.67999267578125,414.0299987792969,414.3399963378906,8577395,0.0,0.0,0.0
2022-05-04 11:30:00-04:00,414.3399963378906,417.1499938964844,413.70989990234375,416.9800109863281,9278274,0.0,0.0,0.0
2022-05-04 12:30:00-04:00,416.9800109863281,418.4700012207031,416.8699951171875,417.3500061035156,8708638,0.0,0.0,0.0
2022-05-04 13:30:00-04:00,417.3299865722656,420.1499938964844,415.70001220703125,418.8599853515625,19304097,0.0,0.0,0.0
2022-05-04 14:30:00-04:00,418.8500061035156,427.0899963378906,414.1199951171875,427.010009765625,42482815,0.0,0.0,0.0
2022-05-04 15:30:00-04:00,427.0299987792969,429.6600036621094,426.9599914550781,428.9800109863281,29073758,0.0,0.0,0.0
2022-05-05 09:30:00-04:00,424.54998779296875,425.0,417.75,418.1099853515625,31352332,0.0,0.0,0.0
2022-05-05 10:30:00-04:00,418.1000061035156,418.4700012207031,413.6199951171875,414.739990234375,23964388,0.0,0.0,0.0
2022-05-05 11:30:00-04:00,414.7099914550781,416.510009765625,411.010009765625,414.0610046386719,22145818,0.0,0.0,0.0
2022-05-05 12:30:00-04:00,414.010009765625,416.3900146484375,412.05999755859375,414.8999938964844,14343997,0.0,0.0,0.0
2022-05-05 13:30:00-04:00,414.8999938964844,415.95001220703125,411.9200134277344,411.9898986816406,12476165,0.0,0.0,0.0
2022-05-05 14:30:00-04:00,411.9599914550781,414.1400146484375,409.7300109863281,410.0299987792969,20709372,0.0,0.0,0.0
2022-05-05 15:30:00-04:00,410.0400085449219,414.3174133300781,409.44000244140625,413.8800048828125,33973272,0.0,0.0,0.0
2022-05-06 09:30:00-04:00,411.1000061035156,411.7699890136719,405.7300109863281,409.4599914550781,38289883,0.0,0.0,0.0
2022-05-06 10:30:00-04:00,409.489990234375,414.79998779296875,407.6400146484375,413.7300109863281,18478714,0.0,0.0,0.0
2022-05-06 11:30:00-04:00,413.7300109863281,413.9599914550781,409.5299987792969,411.80999755859375,14114312,0.0,0.0,0.0
2022-05-06 12:30:00-04:00,411.3299865722656,414.3599853515625,410.8500061035156,412.07000732421875,12407098,0.0,0.0,0.0
2022-05-06 13:30:00-04:00,412.05999755859375,412.94000244140625,408.32281494140625,408.7699890136719,13763109,0.0,0.0,0.0
2022-05-06 14:30:00-04:00,408.7300109863281,410.6400146484375,407.3599853515625,408.625,16860444,0.0,0.0,0.0
2022-05-06 15:30:00-04:00,408.6300048828125,412.9800109863281,408.57000732421875,411.3900146484375,22405671,0.0,0.0,0.0
2022-05-09 09:30:00-04:00,405.1000061035156,406.4100036621094,402.260009765625,402.4599914550781,28788084,0.0,0.0,0.0
2022-05-09 10:30:00-04:00,402.45001220703125,403.1300048828125,399.8999938964844,400.125,21160727,0.0,0.0,0.0
2022-05-09 11:30:00-04:00,400.1099853515625,404.1499938964844,399.3399963378906,403.20001220703125,16988060,0.0,0.0,0.0
2022-05-09 12:30:00-04:00,403.19000244140625,403.9100036621094,400.10101318359375,401.5799865722656,11464331,0.0,0.0,0.0
2022-05-09 13:30:00-04:00,401.5799865722656,401.9549865722656,399.4100036621094,400.1000061035156,13640646,0.0,0.0,0.0
2022-05-09 14:30:00-04:00,400.0899963378906,402.5799865722656,399.1099853515625,399.69000244140625,19359536,0.0,0.0,0.0
2022-05-09 15:30:00-04:00,399.67999267578125,399.68121337890625,396.5,398.25,28232936,0.0,0.0,0.0
2022-05-10 09:30:00-04:00,404.489990234375,406.0799865722656,401.8500061035156,402.4549865722656,24194638,0.0,0.0,0.0
2022-05-10 10:30:00-04:00,402.510009765625,402.7900085449219,395.8999938964844,397.3360900878906,21117126,0.0,0.0,0.0
2022-05-10 11:30:00-04:00,397.3900146484375,398.9800109863281,395.7699890136719,396.3900146484375,15798587,0.0,0.0,0.0
2022-05-10 12:30:00-04:00,396.3699951171875,398.57000732421875,394.82000732421875,398.5199890136719,13725294,0.0,0.0,0.0
2022-05-10 13:30:00-04:00,398.489990234375,403.260009765625,398.489990234375,400.7052001953125,16900064,0.0,0.0,0.0
2022-05-10 14:30:00-04:00,400.70001220703125,402.7799987792969,399.3699951171875,399.7699890136719,14024443,0.0,0.0,0.0
2022-05-10 15:30:00-04:00,399.7699890136719,399.7900085449219,398.0799865722656,399.05999755859375,18210704,0.0,0.0,0.0
2022-05-11 09:30:00-04:00,398.07000732421875,403.4200134277344,395.2200012207031,402.67999267578125,36374693,0.0,0.0,0.0
2022-05-11 10:30:00-04:00,402.6400146484375,404.0400085449219,399.55999755859375,401.9100036621094,13543924,0.0,0.0,0.0
2022-05-11 11:30:00-04:00,401.92498779296875,403.79998779296875,398.70001220703125,398.8599853515625,11174291,0.0,0.0,0.0
2022-05-11 12:30:00-04:00,398.8399963378906,399.75,395.4700012207031,395.6099853515625,14686966,0.0,0.0,0.0
2022-05-11 13:30:00-04:00,395.6099853515625,397.3399963378906,393.25,396.0,17439302,0.0,0.0,0.0
2022-05-11 14:30:00-04:00,396.010009765625,398.1600036621094,393.92999267578125,394.69000244140625,16279340,0.0,0.0,0.0
2022-05-11 15:30:00-04:00,394.69000244140625,395.2200012207031,391.9599914550781,392.7699890136719,20283776,0.0,0.0,0.0
2022-05-12 09:30:00-04:00,389.3699951171875,393.739990234375,386.9200134277344,391.97039794921875,31405168,0.0,0.0,0.0
2022-05-12 10:30:00-04:00,392.0400085449219,395.79998779296875,390.7799987792969,392.98590087890625,14144740,0.0,0.0,0.0
2022-05-12 11:30:00-04:00,393.010009765625,393.3500061035156,388.1600036621094,390.5098876953125,14557551,0.0,0.0,0.0
2022-05-12 12:30:00-04:00,390.510009765625,392.3599853515625,388.6700134277344,389.3500061035156,9175318,0.0,0.0,0.0
2022-05-12 13:30:00-04:00,389.3399963378906,389.7616882324219,386.0199890136719,386.9599914550781,11486060,0.0,0.0,0.0
2022-05-12 14:30:00-04:00,386.8999938964844,390.3500061035156,385.1499938964844,388.1700134277344,18688230,0.0,0.0,0.0
2022-05-12 15:30:00-04:00,388.1099853515625,392.5799865722656,388.0899963378906,392.3900146484375,18887942,0.0,0.0,0.0
2022-05-13 09:30:00-04:00,396.7099914550781,401.489990234375,395.6099853515625,400.9800109863281,24034889,0.0,0.0,0.0
2022-05-13 10:30:00-04:00,400.9700012207031,401.6300048828125,399.3500061035156,401.54998779296875,11519198,0.0,0.0,0.0
2022-05-13 11:30:00-04:00,401.55999755859375,403.17999267578125,400.7900085449219,402.2489013671875,8993868,0.0,0.0,0.0
2022-05-13 12:30:00-04:00,402.25,402.7799987792969,400.6000061035156,400.8800048828125,10748009,0.0,0.0,0.0
2022-05-13 13:30:00-04:00,400.8900146484375,401.32501220703125,397.17999267578125,398.1400146484375,12508493,0.0,0.0,0.0
2022-05-13 14:30:00-04:00,398.1199951171875,402.4200134277344,398.1099853515625,402.3699951171875,11097030,0.0,0.0,0.0
2022-05-13 15:30:00-04:00,402.3599853515625,402.54998779296875,399.8800048828125,401.69000244140625,15874377,0.0,0.0,0.0
2022-05-16 09:30:00-04:00,399.9800109863281,401.7900085449219,397.6000061035156,401.6000061035156,17226193,0.0,0.0,0.0
2022-05-16 10:30:00-04:00,401.5899963378906,401.75,398.0174865722656,399.09521484375,9247924,0.0,0.0,0.0
2022-05-16 11:30:00-04:00,399.10101318359375,402.0790100097656,398.32000732421875,400.3800048828125,7710899,0.0,0.0,0.0
2022-05-16 12:30:00-04:00,400.352294921875,402.3099060058594,399.3399963378906,402.1700134277344,6617251,0.0,0.0,0.0
2022-05-16 13:30:00-04:00,402.1700134277344,403.6300048828125,401.489990234375,403.57000732421875,7995364,0.0,0.0,0.0
2022-05-16 14:30:00-04:00,403.5531921386719,403.9700012207031,400.625,401.010009765625,10778656,0.0,0.0,0.0
2022-05-16 15:30:00-04:00,401.0,401.3299865722656,399.32000732421875,400.2200012207031,12346426,0.0,0.0,0.0
2022-05-17 09:30:00-04:00,406.5299987792969,406.6300048828125,404.1199951171875,404.2300109863281,15476502,0.0,0.0,0.0
2022-05-17 10:30:00-04:00,404.2200012207031,405.3599853515625,402.5823974609375,405.19000244140625,9271734,0.0,0.0,0.0
2022-05-17 11:30:00-04:00,405.20001220703125,406.17999267578125,404.5899963378906,405.8500061035156,6368492,0.0,0.0,0.0
2022-05-17 12:30:00-04:00,405.875,407.1499938964844,405.4599914550781,406.4599914550781,7061745,0.0,0.0,0.0
2022-05-17 13:30:00-04:00,406.4630126953125,407.5,403.5,404.739990234375,12291244,0.0,0.0,0.0
2022-05-17 14:30:00-04:00,404.739990234375,408.57000732421875,403.75,408.1099853515625,12379206,0.0,0.0,0.0
2022-05-17 15:30:00-04:00,408.1000061035156,408.3800048828125,406.7900085449219,408.2699890136719,13668521,0.0,0.0,0.0
2022-05-18 09:30:00-04:00,403.5,403.79998779296875,400.44000244140625,400.45001220703125,14297188,0.0,0.0,0.0
2022-05-18 10:30:00-04:00,400.44000244140625,401.1400146484375,396.0899963378906,397.0340881347656,11674854,0.0,0.0,0.0
2022-05-18 11:30:00-04:00,397.0400085449219,398.2099914550781,395.2200012207031,395.6400146484375,11760640,0.0,0.0,0.0
2022-05-18 12:30:00-04:00,395.6400146484375,397.1600036621094,393.9410095214844,394.3699035644531,11197762,0.0,0.0,0.0
2022-05-18 13:30:00-04:00,394.3599853515625,394.94000244140625,392.3299865722656,393.7200012207031,13427602,0.0,0.0,0.0
2022-05-18 14:30:00-04:00,393.69000244140625,393.8900146484375,390.70001220703125,390.8500061035156,14541061,0.0,0.0,0.0
2022-05-18 15:30:00-04:00,390.8599853515625,392.739990234375,390.54998779296875,391.8900146484375,25395173,0.0,0.0,0.0
2022-05-19 09:30:00-04:00,388.6199951171875,391.9200134277344,387.1099853515625,389.6000061035156,22933520,0.0,0.0,0.0
2022-05-19 10:30:00-04:00,389.6199951171875,390.7200012207031,387.8599853515625,389.5600891113281,12005065,0.0,0.0,0.0
2022-05-19 11:30:00-04:00,389.6000061035156,393.3399963378906,389.5899963378906,391.70001220703125,11018699,0.0,0.0,0.0
2022-05-19 12:30:00-04:00,391.7099914550781,391.9200134277344,388.3299865722656,389.63970947265625,9443586,0.0,0.0,0.0
2022-05-19 13:30:00-04:00,389.6499938964844,392.25,388.4800109863281,390.8955078125,9552123,0.0,0.0,0.0
2022-05-19 14:30:00-04:00,390.8955078125,394.1400146484375,389.7799987792969,389.8299865722656,14173421,0.0,0.0,0.0
2022-05-19 15:30:00-04:00,389.8500061035156,391.1000061035156,389.0400085449219,389.45001220703125,12009430,0.0,0.0,0.0
2022-05-20 09:30:00-04:00,393.25,397.0299987792969,389.8500061035156,391.05999755859375,15411749,0.0,0.0,0.0
2022-05-20 10:30:00-04:00,391.0799865722656,391.1600036621094,385.4800109863281,386.57000732421875,16957571,0.0,0.0,0.0
2022-05-20 11:30:00-04:00,386.55999755859375,387.44989013671875,383.57000732421875,384.45001220703125,12645935,0.0,0.0,0.0
2022-05-20 12:30:00-04:00,384.45001220703125,384.8699951171875,380.6000061035156,380.6600036621094,15723495,0.0,0.0,0.0
2022-05-20 13:30:00-04:00,380.6549987792969,384.07000732421875,380.5400085449219,382.3900146484375,13800062,0.0,0.0,0.0
2022-05-20 14:30:00-04:00,382.3800964355469,385.2799987792969,381.3800048828125,385.2650146484375,14369192,0.0,0.0,0.0
2022-05-20 15:30:00-04:00,385.260009765625,389.9302978515625,384.4700012207031,389.6199951171875,26273441,0.0,0.0,0.0
2022-05-23 09:30:00-04:00,392.8299865722656,394.44000244140625,390.3800048828125,394.0,17616297,0.0,0.0,0.0
2022-05-23 10:30:00-04:00,394.0299987792969,396.1300048828125,392.7300109863281,395.9100036621094,11061027,0.0,0.0,0.0
2022-05-23 11:30:00-04:00,395.94000244140625,397.6099853515625,395.7449951171875,396.5299987792969,7963367,0.0,0.0,0.0
2022-05-23 12:30:00-04:00,396.5199890136719,396.94000244140625,394.0199890136719,395.1199951171875,7630977,0.0,0.0,0.0
2022-05-23 13:30:00-04:00,395.1199951171875,397.3299865722656,394.7300109863281,396.8399963378906,6506907,0.0,0.0,0.0
2022-05-23 14:30:00-04:00,396.8599853515625,397.7300109863281,395.5899963378906,396.1138916015625,7889874,0.0,0.0,0.0
2022-05-23 15:30:00-04:00,396.1099853515625,397.05999755859375,394.92999267578125,396.92999267578125,10499990,0.0,0.0,0.0
2022-05-24 09:30:00-04:00,392.55999755859375,393.6000061035156,387.42999267578125,388.9901123046875,17890331,0.0,0.0,0.0
2022-05-24 10:30:00-04:00,389.0,389.0199890136719,386.9599914550781,388.6050109863281,11082842,0.0,0.0,0.0
2022-05-24 11:30:00-04:00,388.6199951171875,392.6300048828125,387.9700012207031,390.7799987792969,10616030,0.0,0.0,0.0
2022-05-24 12:30:00-04:00,390.7799987792969,391.07000732421875,388.760009765625,389.989990234375,7033440,0.0,0.0,0.0
2022-05-24 13:30:00-04:00,390.0,393.2900085449219,389.1700134277344,391.92999267578125,9233556,0.0,0.0,0.0
2022-05-24 14:30:00-04:00,391.8999938964844,393.1000061035156,390.0299987792969,392.760009765625,10572043,0.0,0.0,0.0
2022-05-24 15:30:00-04:00,392.760009765625,395.1499938964844,392.4800109863281,394.0,16408400,0.0,0.0,0.0
2022-05-25 09:30:00-04:00,392.30999755859375,396.489990234375,391.8900146484375,396.3999938964844,14698580,0.0,0.0,0.0
2022-05-25 10:30:00-04:00,396.3800048828125,397.44000244140625,395.2699890136719,395.9200134277344,10009705,0.0,0.0,0.0
2022-05-25 11:30:00-04:00,395.9100036621094,395.9200134277344,393.17999267578125,393.7300109863281,6898694,0.0,0.0,0.0
2022-05-25 12:30:00-04:00,393.760009765625,394.6499938964844,393.12200927734375,394.42999267578125,5683031,0.0,0.0,0.0
2022-05-25 13:30:00-04:00,394.45001220703125,397.07000732421875,392.57000732421875,396.8900146484375,12338485,0.0,0.0,0.0
2022-05-25 14:30:00-04:00,396.9100036621094,399.45001220703125,396.29998779296875,398.510009765625,12834950,0.0,0.0,0.0
2022-05-25 15:30:00-04:00,398.5299987792969,399.0199890136719,396.3999938964844,397.5400085449219,16510982,0.0,0.0,0.0
2022-05-26 09:30:00-04:00,398.6925964355469,403.989990234375,398.45001220703125,403.30828857421875,14821143,0.0,0.0,0.0
2022-05-26 10:30:00-04:00,403.30499267578125,404.9200134277344,402.847900390625,404.2099914550781,9272147,0.0,0.0,0.0
2022-05-26 11:30:00-04:00,404.2200012207031,405.7099914550781,403.67999267578125,405.7023010253906,6159790,0.0,0.0,0.0
2022-05-26 12:30:00-04:00,405.7049865722656,407.0050048828125,405.32000732421875,405.5799865722656,9560169,0.0,0.0,0.0
2022-05-26 13:30:00-04:00,405.6199951171875,406.6199951171875,405.510009765625,406.1099853515625,7414706,0.0,0.0,0.0
2022-05-26 14:30:00-04:00,406.1300048828125,406.2699890136719,404.5299987792969,405.0899963378906,9383699,0.0,0.0,0.0
2022-05-26 15:30:00-04:00,405.07000732421875,407.0400085449219,404.9599914550781,405.2900085449219,13897880,0.0,0.0,0.0
2022-05-27 09:30:00-04:00,408.3999938964844,412.2900085449219,408.2699890136719,411.69000244140625,19554172,0.0,0.0,0.0
2022-05-27 10:30:00-04:00,411.70001220703125,412.1300048828125,410.510009765625,411.80999755859375,8730610,0.0,0.0,0.0
2022-05-27 11:30:00-04:00,411.79998779296875,412.8699951171875,411.6199951171875,412.3500061035156,7244202,0.0,0.0,0.0
2022-05-27 12:30:00-04:00,412.3500061035156,412.82000732421875,411.79998779296875,412.3900146484375,4764840,0.0,0.0,0.0
2022-05-27 13:30:00-04:00,412.3999938964844,412.7099914550781,411.885009765625,412.510009765625,5289139,0.0,0.0,0.0
2022-05-27 14:30:00-04:00,412.5050048828125,414.489990234375,412.3699951171875,414.3599853515625,10471729,0.0,0.0,0.0
2022-05-27 15:30:00-04:00,414.3699951171875,415.3800048828125,413.6099853515625,415.3299865722656,15445003,0.0,0.0,0.0
