Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2021-04-21 12:30:00-04:00,414.52,414.94,414.36,414.7,4184434,0.0,0.0,0.0
2021-04-21 13:30:00-04:00,414.71,415.26,414.7,414.95,4522468,0.0,0.0,0.0
2021-04-21 14:30:00-04:00,414.95,415.24,414.76,415.13,5608020,0.0,0.0,0.0
2021-04-21 15:30:00-04:00,415.14,416.29,415.14,416.08,13950405,0.0,0.0,0.0
2021-04-22 09:30:00-04:00,415.71,415.76,414.54,415.33,11624988,0.0,0.0,0.0
2021-04-22 10:30:00-04:00,415.33,416.26,415.29,415.89,6177209,0.0,0.0,0.0
2021-04-22 11:30:00-04:00,415.88,416.45,415.71,416.36,6603046,0.0,0.0,0.0
2021-04-22 12:30:00-04:00,416.36,416.78,413.15,414.7,18778486,0.0,0.0,0.0
2021-04-22 13:30:00-04:00,414.69,414.76,411.13,413.08,20649940,0.0,0.0,0.0
2021-04-22 14:30:00-04:00,413.08,413.45,411.76,412.17,12389679,0.0,0.0,0.0
2021-04-22 15:30:00-04:00,412.17,413.05,412.06,412.32,15209581,0.0,0.0,0.0
2021-04-23 09:30:00-04:00,412.87,414.47,412.79,414.35,11350793,0.0,0.0,0.0
2021-04-23 10:30:00-04:00,414.35,416.34,414.23,416.15,10841949,0.0,0.0,0.0
2021-04-23 11:30:00-04:00,416.15,416.55,416.02,416.42,5616636,0.0,0.0,0.0
2021-04-23 12:30:00-04:00,416.42,417.28,416.4,417.05,6103944,0.0,0.0,0.0
2021-04-23 13:30:00-04:00,417.05,417.38,416.75,417.02,5564058,0.0,0.0,0.0
2021-04-23 14:30:00-04:00,417.02,417.86,416.93,417.79,8217021,0.0,0.0,0.0
2021-04-23 15:30:00-04:00,417.78,418.25,416.64,416.72,15437244,0.0,0.0,0.0
2021-04-26 09:30:00-04:00,417.44,418.17,417.2,417.82,10450198,0.0,0.0,0.0
2021-04-26 10:30:00-04:00,417.83,418.15,417.62,417.92,4735508,0.0,0.0,0.0
2021-04-26 11:30:00-04:00,417.91,417.95,417.28,417.41,4664706,0.0,0.0,0.0
2021-04-26 12:30:00-04:00,417.4,417.81,417.3,417.4,2938906,0.0,0.0,0.0
2021-04-26 13:30:00-04:00,417.4,417.95,417.3,417.92,4423936,0.0,0.0,0.0
2021-04-26 14:30:00-04:00,417.92,418.22,417.18,417.3,6411728,0.0,0.0,0.0
2021-04-26 15:30:00-04:00,417.3,417.93,416.97,417.64,12685430,0.0,0.0,0.0
2021-04-27 09:30:00-04:00,417.93,417.99,416.3,417.22,13164281,0.0,0.0,0.0
2021-04-27 10:30:00-04:00,417.23,417.39,416.53,417.2,4955029,0.0,0.0,0.0
2021-04-27 11:30:00-04:00,417.19,417.73,417.15,417.67,6523883,0.0,0.0,0.0
2021-04-27 12:30:00-04:00,417.67,417.68,416.98,417.35,2902885,0.0,0.0,0.0
2021-04-27 13:30:00-04:00,417.34,417.58,417.07,417.55,5527065,0.0,0.0,0.0
2021-04-27 14:30:00-04:00,417.55,417.95,417.29,417.84,4509446,0.0,0.0,0.0
2021-04-27 15:30:00-04:00,417.86,418.14,417.26,417.48,10319716,0.0,0.0,0.0
